,accuracy,accuracy,roc_auc,roc_auc,f1,f1,precision,precision,recall,recall
,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,
DecisionTree,0.6754501915708813,0.04673430936338382,0.6263625894391058,0.047866161087693586,0.7607111191561626,0.039524721816839095,0.7579132328039674,0.033245097240681275,0.7653061224489796,0.06164819374282947
RandomForest,0.7527394636015325,0.02011170380786628,0.7889836508146274,0.018969331048144022,0.8300221737138405,0.012771941790594198,0.7769206891151225,0.02196062406989286,0.8918367346938776,0.026608989408990442
XGBoost,0.7251436781609195,0.01000912023002518,0.770588457399611,0.020324091996943232,0.7910909641061004,0.00867014300771609,0.8152228773697416,0.022081817912677534,0.7693877551020408,0.02660898940899041
