feature,statistic,pvalue,qvalue_bh
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13,-4.949485589825509,7.440988651444928e-07,2.8026099269162168e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_marcescens,-4.952145173699676,7.339981186185841e-07,2.8026099269162168e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii,-4.949105649272056,7.455527152824809e-07,2.8026099269162168e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_426_9,-4.955184698127296,7.226161411260575e-07,2.8026099269162168e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_530,-4.94986553037896,7.42647746417599e-07,2.8026099269162168e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_gordonii,-4.950625411485865,7.397536835153818e-07,2.8026099269162168e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bergensis,-4.950625411485865,7.397536835153818e-07,2.8026099269162168e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi,-4.947965827611698,7.499307035155886e-07,2.8111927489327377e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae|g__Brochothrix|s__Brochothrix_thermosphacta,-4.9468260059513405,7.543334524751558e-07,2.8198203153806657e-06
metaphlan_rel_ab::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium|s__Cetobacterium_somerae,-4.945686184290984,7.587610964488371e-07,2.821578181548065e-06
metaphlan_counts::k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae,-4.944546362630626,7.632137704187389e-07,2.821578181548065e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_algidus,-4.945306243737531,7.602425333089253e-07,2.821578181548065e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_epidermidis,-4.944926303184078,7.617267562905029e-07,2.821578181548065e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii,-4.943026600416816,7.691898392044479e-07,2.835859242341673e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata,-4.941506838203006,7.752109706034424e-07,2.8424402255459553e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Trueperella|s__Trueperella_bernardiae,-4.941506838203006,7.752109706034424e-07,2.8424402255459553e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori,-4.940746957096101,7.782385365027004e-07,2.845765983614779e-06
metaphlan_counts::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_naviforme,-4.936567611008123,7.950948140108227e-07,2.8795176390488787e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Sharpea|s__Sharpea_azabuensis,-4.936187670454672,7.966445223781725e-07,2.8795176390488787e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_pseudomesenteroides,-4.935807729901219,7.981971398853822e-07,2.8795176390488787e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_bugandensis,-4.935807729901219,7.981971398853822e-07,2.8795176390488787e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_massiliense,-4.9373274921150285,7.920041037943823e-07,2.8795176390488787e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_planticola,-4.935047848794314,8.013111232745305e-07,2.8830014140332977e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_gadei,-4.933148146027051,8.091473593555096e-07,2.9034111129815347e-06
metaphlan_counts::k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_albicans,-4.932388264920147,8.123024757455738e-07,2.904874905073608e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_kristinae,-4.932008324366694,8.138844741487903e-07,2.904874905073608e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_kroppenstedtii,-4.931248443259789,8.170573780069579e-07,2.9084641943908156e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_jeikeium,-4.928588859385622,8.282566277803362e-07,2.9230540168244206e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_897,-4.929348740492527,8.250418451183329e-07,2.9230540168244206e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae,-4.928208918832169,8.298685397988854e-07,2.9230540168244206e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_amylovorus,-4.928588859385622,8.282566277803362e-07,2.9230540168244206e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis,-4.926689156618359,8.363464523437591e-07,2.9342398166899526e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HPH0090,-4.9259292755114545,8.396036435238016e-07,2.9342398166899526e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus,-4.9259292755114545,8.396036435238016e-07,2.9342398166899526e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266,-4.922889751083835,8.527549971778108e-07,2.934351810801595e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fuchuensis,-4.922889751083835,8.527549971778108e-07,2.934351810801595e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_micra,-4.922889751083835,8.527549971778108e-07,2.934351810801595e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_viridans,-4.924409513297644,8.461547145129098e-07,2.934351810801595e-06
metaphlan_counts::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp_CAG_439,-4.925169394404549,8.428730496093073e-07,2.934351810801595e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_jalaludinii,-4.923649632190739,8.494486822977236e-07,2.934351810801595e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri,-4.921749929423477,8.577377173926975e-07,2.9406610666680833e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae,-4.91605082112169,8.830748210635154e-07,2.9406610666680833e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_apis,-4.916430761675142,8.813634974597559e-07,2.9406610666680833e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,-4.91605082112169,8.830748210635154e-07,2.9406610666680833e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea,-4.917950523888952,8.745500828094762e-07,2.9406610666680833e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309,-4.918710404995857,8.711624235861496e-07,2.9406610666680833e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_porcorum,-4.916430761675142,8.813634974597559e-07,2.9406610666680833e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_sp_MES5,-4.920230167209667,8.644249745329201e-07,2.9406610666680833e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum,-4.920990048316572,8.610750944426151e-07,2.9406610666680833e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_phoeniculicola,-4.91605082112169,8.830748210635154e-07,2.9406610666680833e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna_aminovalerica,-4.91909034554931,8.694733361286484e-07,2.9406610666680833e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_neonatale,-4.920610107763119,8.627484688051e-07,2.9406610666680833e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Pseudoramibacter|s__Pseudoramibacter_alactolyticus,-4.91909034554931,8.694733361286484e-07,2.9406610666680833e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_632,-4.91453105890788,8.899521669555336e-07,2.9416645518579457e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_braakii,-4.91453105890788,8.899521669555336e-07,2.9416645518579457e-06
metaphlan_rel_ab::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas_hippei,-4.914910999461332,8.882280112743887e-07,2.9416645518579457e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis,-4.913011296694069,8.96881071478215e-07,2.9572835329822224e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_sakazakii,-4.909591831712997,9.126615405865064e-07,2.9584342692441823e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pantheris,-4.9099717722664495,9.108950405721568e-07,2.9584342692441823e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_parabuchneri,-4.9099717722664495,9.108950405721568e-07,2.9584342692441823e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_moukalabense,-4.910731653373355,9.073719116491855e-07,2.9584342692441823e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans,4.910351712819902,9.091318328870681e-07,2.9584342692441823e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_cadaveris,-4.910351712819902,9.091318328870681e-07,2.9584342692441823e-06
metaphlan_counts::k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium|s__Denitrobacterium_detoxificans,-4.911111593926807,9.056152709864734e-07,2.9584342692441823e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_coagulans,-4.907692128945735,9.215436321721515e-07,2.978627100367652e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1092,-4.907312188392282,9.233300102480947e-07,2.978627100367652e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_sp_oral_taxon_110,-4.843102234858812,1.2782747456379328e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_duerdenii,-4.834363602129406,1.3357225123607807e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1185,-4.888695101273111,1.0150656686204984e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_sp_BV3C26,-4.873117538581559,1.0985082120409624e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_haemolyticus,-4.834743542682858,1.3331739619252756e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum,-4.895913971788708,9.784986879097122e-07,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola,-4.882616052417871,1.0468758833778395e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_defectiva,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Facklamia|s__Facklamia_hominis,-4.834363602129406,1.3357225123607807e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii,-4.837023186003573,1.3179805928407044e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Facklamia|s__Facklamia_ignava,-4.834363602129406,1.3357225123607807e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Kerstersia|s__Kerstersia_gyiorum,-4.837023186003573,1.3179805928407044e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Globicatella|s__Globicatella_sanguinis,-4.834363602129406,1.3357225123607807e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Globicatella|s__Globicatella_sulfidifaciens,-4.834363602129406,1.3357225123607807e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_harei,-4.862099262531437,1.1614734993044399e-06,3.008318348552106e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pentosus,-4.857539975890007,1.1885314693346227e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_hydrogenalis,-4.873117538581559,1.0985082120409624e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_histicola,-4.880336409097156,1.0590503157467767e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale,-4.895154090681803,9.822872999515755e-07,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1124,-4.8393028293242875,1.302953835940024e-06,3.008318348552106e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii,-4.859439678657269,1.1771844131964263e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_multacida,-4.837783067110478,1.3129532481832477e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus,-4.873117538581559,1.0985082120409624e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_CAG_542,-4.8476615215002425,1.249253096480644e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis,-4.862099262531437,1.1614734993044399e-06,3.008318348552106e-06
metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_cecorum,-4.886035517398944,1.0288664579634748e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_stantonii,-4.871977716921202,1.1048663277159168e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Negativicoccus|s__Negativicoccus_succinicivorans,-4.834363602129406,1.3357225123607807e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella|s__Rikenella_microfusus,-4.870837895260844,1.1112598494013695e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_chinchillae,-4.8419624131984556,1.2856308653292996e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rogosae,-4.8571600353365545,1.190813474068588e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_seminalis,-4.891734625700731,9.99511504600758e-07,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_gordonii,-4.8457618187329805,1.261267581613629e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Weeksella|s__Weeksella_virosa,-4.834363602129406,1.3357225123607807e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oralis,-4.883375933524776,1.0428477562918276e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multisaccharivorax,-4.870078014153939,1.1155419603978153e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_nagyae,-4.873117538581559,1.0985082120409624e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_argenteus,-4.873117538581559,1.0985082120409624e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_sp_KA00067,-4.83664324545012,1.3205012032166201e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_testosteroni,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_media,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_tsuruhatensis,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_hauseri,-4.889075041826564,1.0131087321114795e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_penneri,-4.9023729611974005,9.468584803597239e-07,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Providencia|s__Providencia_rettgeri,-4.837023186003573,1.3179805928407044e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_ureilytica,-4.869318133047034,1.1198399474752164e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_downei,-4.843862115965718,1.273393176769256e-06,3.008318348552106e-06
metaphlan_rel_ab::k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fluxus,-4.8476615215002425,1.249253096480644e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_raffinolactis,-4.873117538581559,1.0985082120409624e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida_group,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_acidaminiphila,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_counts::k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_rhizophila,-4.846901640393337,1.25404561992515e-06,3.008318348552106e-06
metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens,-4.865138786959057,1.143765189991301e-06,3.008318348552106e-06
