species,feature,log2FC_geom_means,median_diff_log2,direction,mean_PD_log2,mean_ctrl_log2,median_PD_log2,median_ctrl_log2,prevalence_PD_pct,prevalence_ctrl_pct,cohens_d,wilcoxon_p
Faecalicoccus_pleomorphus,metaphlan_counts::k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus,0.39334056551987784,-0.2714197769197737,depleted_PD,-3.445957643676988,-3.839298209196866,-4.335827523276057,-4.0644077463562835,3.877551020408163,1.282051282051282,0.10199179989183928,4.8192506507518675e-05
Faecalicoccus_pleomorphus,metaphlan_rel_ab::k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus,0.23222276963018884,-0.14608936235479497,depleted_PD,-1.7062026508007253,-1.9384254204309141,-2.1946655079876765,-2.0485761456328815,3.877551020408163,1.282051282051282,0.11743472126190174,2.813185064462376e-05
Actinomyces_odontolyticus,metaphlan_counts::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,-1.2437276532839654,-16.57412702377908,depleted_PD,5.243706612631148,6.487434265915113,-3.3618378930135515,13.21228913076553,45.714285714285715,50.427350427350426,-0.11954150779824933,0.0004966900787648122
Actinomyces_odontolyticus,metaphlan_rel_ab::k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,-0.506013603930195,-5.069255147945287,depleted_PD,1.9277068274770213,2.4337204314072163,-1.7081350154124992,3.361120132532788,45.714285714285715,50.427350427350426,-0.11205495863082382,0.0015132854380476217
